station_label,recipe_label,algorithm_id,pollutant,mae,rmse
full_grid,MAR 10%,cubic_spline,co,0.07945737231082234,0.1595678268814474
full_grid,MAR 10%,cubic_spline,no2,3.9266293433815584,6.711843085652311
full_grid,MAR 10%,cubic_spline,o3,5.269257395813151,8.305272722136609
full_grid,MAR 10%,cubic_spline,pm10,3.15977003508393,5.565788689753894
full_grid,MAR 10%,cubic_spline,pm25,3.186874960991508,5.073638788831269
full_grid,MAR 10%,cubic_spline,so2,0.8634084993653546,2.328332974638962
full_grid,MAR 10%,cubic_spline,co,0.06240057503720125,0.11467048834864706
full_grid,MAR 10%,cubic_spline,no2,3.4118206730637954,5.8202843598256555
full_grid,MAR 10%,cubic_spline,o3,5.210395483677055,8.110320912009417
full_grid,MAR 10%,cubic_spline,pm10,3.024872302841659,5.196413319931094
full_grid,MAR 10%,cubic_spline,pm25,2.958225899254562,4.727343032557457
full_grid,MAR 10%,cubic_spline,so2,0.6788283096065166,1.388931178962979
full_grid,MAR 10%,cubic_spline,co,0.07651262697489779,0.15240748288692918
full_grid,MAR 10%,cubic_spline,no2,3.9693035918530004,6.707724658334697
full_grid,MAR 10%,cubic_spline,o3,5.228065205561451,8.24881278817962
full_grid,MAR 10%,cubic_spline,pm10,3.2226561188658898,5.7733522882539825
full_grid,MAR 10%,cubic_spline,pm25,3.480845274028002,5.606420140403711
full_grid,MAR 10%,cubic_spline,so2,0.793262858431501,2.007076777414102
full_grid,MAR 10%,cubic_spline,co,0.07727052857189685,0.15540053726740183
full_grid,MAR 10%,cubic_spline,no2,3.961238363207897,6.6827859128196465
full_grid,MAR 10%,cubic_spline,o3,5.200089891537092,8.254840955847666
full_grid,MAR 10%,cubic_spline,pm10,3.2758589633159634,5.972109715731733
full_grid,MAR 10%,cubic_spline,pm25,3.494800866455284,5.471705655821741
full_grid,MAR 10%,cubic_spline,so2,0.7941205140755213,3.0748438652417556
full_grid,MAR 10%,cubic_spline,co,0.08139309582208436,0.1598535633251109
full_grid,MAR 10%,cubic_spline,no2,4.017394044213437,6.7784732250302735
full_grid,MAR 10%,cubic_spline,o3,5.29026461394636,8.25937703957828
full_grid,MAR 10%,cubic_spline,pm10,3.1733899789292392,5.680273564523796
full_grid,MAR 10%,cubic_spline,pm25,3.1537485986352225,4.9838082833046835
full_grid,MAR 10%,cubic_spline,so2,0.7993210596544226,2.6939822719708157
full_grid,MAR 10%,galpi,co,0.07330706030242758,0.15573835833084332
full_grid,MAR 10%,galpi,no2,3.864652668525228,6.616580576371282
full_grid,MAR 10%,galpi,o3,5.510500097648077,8.678839533224043
full_grid,MAR 10%,galpi,pm10,3.7107773840166405,6.189122618208965
full_grid,MAR 10%,galpi,pm25,2.908539644455099,4.6643858744175235
full_grid,MAR 10%,galpi,so2,0.7127557806183992,2.6060509161541576
full_grid,MAR 10%,galpi,co,0.06836691247203944,0.14802882043598567
full_grid,MAR 10%,galpi,no2,3.8274204869918758,6.557474833838133
full_grid,MAR 10%,galpi,o3,5.4190532704063665,8.630824893470958
full_grid,MAR 10%,galpi,pm10,3.8151881149688274,6.62065751673118
full_grid,MAR 10%,galpi,pm25,3.21583674775118,5.217006477802297
full_grid,MAR 10%,galpi,so2,0.7056821355931597,2.312446738334687
full_grid,MAR 10%,galpi,co,0.06735528344819235,0.142546187490469
full_grid,MAR 10%,galpi,no2,3.805145422074567,6.445444785080118
full_grid,MAR 10%,galpi,o3,5.419644220503261,8.508469655774917
full_grid,MAR 10%,galpi,pm10,3.7527961982066005,6.380728895796482
full_grid,MAR 10%,galpi,pm25,3.2073685742651845,5.337389500850565
full_grid,MAR 10%,galpi,so2,0.6951220112786534,1.771345653493633
full_grid,MAR 10%,galpi,co,0.07072824805048555,0.15268815489074908
full_grid,MAR 10%,galpi,no2,3.7852624499949368,6.53505916436482
full_grid,MAR 10%,galpi,o3,5.433930756569704,8.54638252072289
full_grid,MAR 10%,galpi,pm10,3.6775219845253817,6.246403727467486
full_grid,MAR 10%,galpi,pm25,2.9195789899234588,4.821711242140984
full_grid,MAR 10%,galpi,so2,0.7795355326509539,2.2571461606544405
full_grid,MAR 10%,galpi,co,0.05267915815098151,0.10328201180613619
full_grid,MAR 10%,galpi,no2,3.2335958782097554,5.485950872096828
full_grid,MAR 10%,galpi,o3,5.407456172161151,8.377527196207863
full_grid,MAR 10%,galpi,pm10,3.493570675218943,5.8067230596542165
full_grid,MAR 10%,galpi,pm25,2.6919578907791393,4.334152595048229
full_grid,MAR 10%,galpi,so2,0.5832308881107408,1.303600311665154
full_grid,MAR 10%,linear_interpolation,co,0.07297014180381371,0.15466891552705522
full_grid,MAR 10%,linear_interpolation,no2,3.8315675951881687,6.533884430032435
full_grid,MAR 10%,linear_interpolation,o3,5.4418571947851735,8.505543643887624
full_grid,MAR 10%,linear_interpolation,pm10,3.6762114677102304,6.082827082966973
full_grid,MAR 10%,linear_interpolation,pm25,2.8925321059672044,4.619640440496437
full_grid,MAR 10%,linear_interpolation,so2,0.7096312266994523,2.600910952560704
full_grid,MAR 10%,linear_interpolation,co,0.06710336276276276,0.1423736589827436
full_grid,MAR 10%,linear_interpolation,no2,3.7809622340807914,6.404911807406018
full_grid,MAR 10%,linear_interpolation,o3,5.359457090474779,8.351102189634894
full_grid,MAR 10%,linear_interpolation,pm10,3.719038891891233,6.305374305603039
full_grid,MAR 10%,linear_interpolation,pm25,3.1925538490401113,5.3111296474219705
full_grid,MAR 10%,linear_interpolation,so2,0.6923953969842023,1.7653688709454411
full_grid,MAR 10%,linear_interpolation,co,0.05234660756207738,0.10280461487342608
full_grid,MAR 10%,linear_interpolation,no2,3.2098238195429603,5.428423699314852
full_grid,MAR 10%,linear_interpolation,o3,5.338842628249628,8.16584046136597
full_grid,MAR 10%,linear_interpolation,pm10,3.466066869860778,5.735979429294726
full_grid,MAR 10%,linear_interpolation,pm25,2.683229583203687,4.318382242805239
full_grid,MAR 10%,linear_interpolation,so2,0.5806057263052131,1.3001323073245332
full_grid,MAR 10%,linear_interpolation,co,0.07031021669200863,0.1519770167520583
full_grid,MAR 10%,linear_interpolation,no2,3.7465346459509496,6.415316919515427
full_grid,MAR 10%,linear_interpolation,o3,5.356622667399795,8.360231121315858
full_grid,MAR 10%,linear_interpolation,pm10,3.6354750101123394,6.133982212140084
full_grid,MAR 10%,linear_interpolation,pm25,2.9024517079235888,4.785435960389258
full_grid,MAR 10%,linear_interpolation,so2,0.7743520968998326,2.250752218007817
full_grid,MAR 10%,linear_interpolation,co,0.06777929763744082,0.1468124034912499
full_grid,MAR 10%,linear_interpolation,no2,3.792155291469235,6.467059682101286
full_grid,MAR 10%,linear_interpolation,o3,5.348185632458592,8.435496843241582
full_grid,MAR 10%,linear_interpolation,pm10,3.785867241360247,6.534237292458675
full_grid,MAR 10%,linear_interpolation,pm25,3.1931625009870874,5.167823467037746
full_grid,MAR 10%,linear_interpolation,so2,0.7007517856796742,2.2955116185127107
full_grid,MAR 10%,nearest_interpolation,co,0.0868317575272641,0.18381946347026482
full_grid,MAR 10%,nearest_interpolation,no2,5.552158850165955,9.22244006288587
full_grid,MAR 10%,nearest_interpolation,o3,9.51601303496918,14.368162904006109
full_grid,MAR 10%,nearest_interpolation,pm10,6.112431434862495,9.854064837004822
full_grid,MAR 10%,nearest_interpolation,pm25,4.5344130709064325,7.278664248707491
full_grid,MAR 10%,nearest_interpolation,so2,0.8997678987276752,2.3960107356030766
full_grid,MAR 10%,nearest_interpolation,co,0.08958078631714826,0.1972278372546978
full_grid,MAR 10%,nearest_interpolation,no2,5.582279240333631,9.349299244627193
full_grid,MAR 10%,nearest_interpolation,o3,9.591631348545327,14.578231977900423
full_grid,MAR 10%,nearest_interpolation,pm10,6.162224009135141,9.880633725031526
full_grid,MAR 10%,nearest_interpolation,pm25,4.560045418667461,7.238003558201214
full_grid,MAR 10%,nearest_interpolation,so2,0.9233626421606594,3.2189519875183614
full_grid,MAR 10%,nearest_interpolation,co,0.0955348504970179,0.19923481239537588
full_grid,MAR 10%,nearest_interpolation,no2,5.623335733703046,9.335808907827339
full_grid,MAR 10%,nearest_interpolation,o3,9.659637065983048,14.56186201913324
full_grid,MAR 10%,nearest_interpolation,pm10,5.9782264668410585,9.482061608870143
full_grid,MAR 10%,nearest_interpolation,pm25,4.0998350776185,6.563257321312161
full_grid,MAR 10%,nearest_interpolation,so2,0.9298757287014755,3.0629732717228273
full_grid,MAR 10%,nearest_interpolation,co,0.09159576467150848,0.2007707143790296
full_grid,MAR 10%,nearest_interpolation,no2,5.5286155412388345,9.295853186957432
full_grid,MAR 10%,nearest_interpolation,o3,9.599207958343769,14.456561265490102
full_grid,MAR 10%,nearest_interpolation,pm10,5.891831738479839,9.277133260838223
full_grid,MAR 10%,nearest_interpolation,pm25,4.135091560480841,6.730410178434553
full_grid,MAR 10%,nearest_interpolation,so2,1.02636428322481,2.6165005167283932
full_grid,MAR 10%,nearest_interpolation,co,0.06717358838629381,0.14373657244564175
full_grid,MAR 10%,nearest_interpolation,no2,4.755744344599588,8.147154815178174
full_grid,MAR 10%,nearest_interpolation,o3,9.807847643771147,14.324032205392541
full_grid,MAR 10%,nearest_interpolation,pm10,5.6202725752207225,9.017737020259004
full_grid,MAR 10%,nearest_interpolation,pm25,3.8851680062424645,6.475080169197503
full_grid,MAR 10%,nearest_interpolation,so2,0.7575590249504104,1.8247635602819616
full_grid,MAR 30%,cubic_spline,co,0.08063459956970259,0.159660300177249
full_grid,MAR 30%,cubic_spline,no2,4.460383035010497,7.751041013532658
full_grid,MAR 30%,cubic_spline,o3,6.966357660166455,11.11999134115895
full_grid,MAR 30%,cubic_spline,pm10,4.481204793537825,7.764603053180737
full_grid,MAR 30%,cubic_spline,pm25,3.6563893297315992,5.969243915228248
full_grid,MAR 30%,cubic_spline,so2,0.8670543213327208,1.9560430794093804
full_grid,MAR 30%,cubic_spline,co,0.09990163261526497,0.2085053413980983
full_grid,MAR 30%,cubic_spline,no2,5.031962328071603,8.633945747108665
full_grid,MAR 30%,cubic_spline,o3,6.998895797539395,11.224047102040947
full_grid,MAR 30%,cubic_spline,pm10,4.79698177204029,8.472902193189793
full_grid,MAR 30%,cubic_spline,pm25,3.9110139493752123,6.322245560301623
full_grid,MAR 30%,cubic_spline,so2,1.1092801334327969,3.145358937927037
full_grid,MAR 30%,cubic_spline,co,0.09690445806282809,0.19639927947122632
full_grid,MAR 30%,cubic_spline,no2,5.183393650863573,8.985060693055308
full_grid,MAR 30%,cubic_spline,o3,7.003237688651366,11.439848279228922
full_grid,MAR 30%,cubic_spline,pm10,4.9512372203001425,9.358741877322426
full_grid,MAR 30%,cubic_spline,pm25,4.35605328482347,7.167092932777073
full_grid,MAR 30%,cubic_spline,so2,1.0000539462494695,2.720704489569073
full_grid,MAR 30%,cubic_spline,co,0.10421929939884765,0.21159165156241933
full_grid,MAR 30%,cubic_spline,no2,5.25972923563894,9.151751797563636
full_grid,MAR 30%,cubic_spline,o3,7.159238742919762,11.71427773252083
full_grid,MAR 30%,cubic_spline,pm10,4.833879017214529,8.48914330954657
