station_label,recipe_label,algorithm_id,pollutant,mae,rmse
full_grid,MAR 10%,cubic_spline,co,0.06263376820721414,0.1190810665420534
full_grid,MAR 10%,cubic_spline,no2,3.364448419022205,5.652463852435806
full_grid,MAR 10%,cubic_spline,o3,5.14496713122488,7.970923528479862
full_grid,MAR 10%,cubic_spline,pm10,3.022095378388731,5.271069189973312
full_grid,MAR 10%,cubic_spline,pm25,2.940917369546633,4.67476195458654
full_grid,MAR 10%,cubic_spline,so2,0.6854236695490635,2.1732258897941565
full_grid,MAR 10%,cubic_spline,co,0.06258894669615131,0.11853177846182394
full_grid,MAR 10%,cubic_spline,no2,3.3654778455950685,5.729792742532206
full_grid,MAR 10%,cubic_spline,o3,5.141524976078516,7.935489920005013
full_grid,MAR 10%,cubic_spline,pm10,3.010348703597444,5.3519126913256345
full_grid,MAR 10%,cubic_spline,pm25,2.931955556617701,4.611688921982867
full_grid,MAR 10%,cubic_spline,so2,0.6828122380750129,1.7173066219146527
full_grid,MAR 10%,cubic_spline,co,0.08218925703785936,0.16320754481493888
full_grid,MAR 10%,cubic_spline,no2,4.011403939661202,6.777405459071188
full_grid,MAR 10%,cubic_spline,o3,5.286829002117293,8.388154731494431
full_grid,MAR 10%,cubic_spline,pm10,3.190003402706068,5.759436360346739
full_grid,MAR 10%,cubic_spline,pm25,3.1991147096053414,5.056469388861233
full_grid,MAR 10%,cubic_spline,so2,0.7962147027945821,1.994891487780039
full_grid,MAR 10%,cubic_spline,co,0.08139309582208436,0.1598535633251109
full_grid,MAR 10%,cubic_spline,no2,4.017394044213437,6.7784732250302735
full_grid,MAR 10%,cubic_spline,o3,5.29026461394636,8.25937703957828
full_grid,MAR 10%,cubic_spline,pm10,3.1733899789292392,5.680273564523796
full_grid,MAR 10%,cubic_spline,pm25,3.1537485986352225,4.9838082833046835
full_grid,MAR 10%,cubic_spline,so2,0.7993210596544226,2.6939822719708157
full_grid,MAR 10%,cubic_spline,co,0.06240057503720125,0.11467048834864706
full_grid,MAR 10%,cubic_spline,no2,3.4118206730637954,5.8202843598256555
full_grid,MAR 10%,cubic_spline,o3,5.210395483677055,8.110320912009417
full_grid,MAR 10%,cubic_spline,pm10,3.024872302841659,5.196413319931094
full_grid,MAR 10%,cubic_spline,pm25,2.958225899254562,4.727343032557457
full_grid,MAR 10%,cubic_spline,so2,0.6788283096065166,1.388931178962979
full_grid,MAR 10%,cubic_spline,co,0.07499479821546637,0.1481059581123667
full_grid,MAR 10%,cubic_spline,no2,4.011332328535852,6.808772547323307
full_grid,MAR 10%,cubic_spline,o3,5.206953367648101,8.20939139173474
full_grid,MAR 10%,cubic_spline,pm10,3.40118301718467,6.048771216614906
full_grid,MAR 10%,cubic_spline,pm25,3.2861948586404877,5.219104896573896
full_grid,MAR 10%,cubic_spline,so2,0.7721563140091167,2.002563983466436
full_grid,MAR 10%,cubic_spline,co,0.08158903648133113,0.1638713802233338
full_grid,MAR 10%,cubic_spline,no2,3.9817031447074624,6.7653689628884806
full_grid,MAR 10%,cubic_spline,o3,5.256799244304577,8.383761973938865
full_grid,MAR 10%,cubic_spline,pm10,3.150224679520242,5.574725853924904
full_grid,MAR 10%,cubic_spline,pm25,3.1628529177091367,5.08383839311562
full_grid,MAR 10%,cubic_spline,so2,0.8031064005793339,1.9221619367364307
full_grid,MAR 10%,cubic_spline,co,0.06267226801580124,0.12075607678958619
full_grid,MAR 10%,cubic_spline,no2,3.375601303157548,5.771816416277127
full_grid,MAR 10%,cubic_spline,o3,5.203001090266868,8.118378326039192
full_grid,MAR 10%,cubic_spline,pm10,3.0529946280992917,5.585318940532157
full_grid,MAR 10%,cubic_spline,pm25,2.94383837190368,4.699942781533071
full_grid,MAR 10%,cubic_spline,so2,0.6913816460013105,1.6454708011930135
full_grid,MAR 10%,cubic_spline,co,0.07727052857189685,0.15540053726740183
full_grid,MAR 10%,cubic_spline,no2,3.961238363207897,6.6827859128196465
full_grid,MAR 10%,cubic_spline,o3,5.200089891537092,8.254840955847666
full_grid,MAR 10%,cubic_spline,pm10,3.2758589633159634,5.972109715731733
