cohort_id,station_label,recipe_label,algorithm_id,realization_count,mean_rmse,std_rmse,cv_rmse,normalized_score,status,caveats
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V1,20,16.008354348499264,0.3819670603266852,0.02386048259623223,0.6354532145393116,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V2,20,16.639484080041218,0.3217262635297633,0.019335110510768094,0.9650877908220539,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V3,20,16.58494810786275,0.31272279560619165,0.018855819962314686,1.0,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V4,20,17.733828456174848,0.4095768891616576,0.023095796272859768,0.6911540602230841,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V5,20,16.008354348499264,0.3819670603266852,0.02386048259623223,0.6354532145393116,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,GALPI_V6,20,17.32257096095553,0.3510511126335147,0.020265531798066904,0.8973145732808202,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,galpi,20,16.74474016199321,0.3687491841857481,0.022021791954868652,0.7693860711165103,available,
cohort_full_grid_mar_50_99b62f1a5b,full_grid,mar_50,linear_interpolation,20,13.224859952929771,0.43092241842221535,0.03258427083205149,0.0,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V1,20,8.719406080669291,0.051816233484847124,0.005942633363495071,0.0,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V2,20,9.920177158624696,0.05222226199695536,0.005264246914335882,0.38750813105678805,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V3,20,9.902043281247831,0.05235995141154199,0.005287792622629672,0.37405834380551917,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V4,20,11.989631701297009,0.05026048082294335,0.0041919953902759405,1.0,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V5,20,8.719406080669291,0.051816233484847124,0.005942633363495071,0.0,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,GALPI_V6,20,11.154150826828609,0.05274501140099296,0.004728733923350544,0.6934040382503349,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,galpi,20,9.920138221970115,0.05214890917215749,0.005256873241611028,0.39172012282073665,available,
cohort_full_grid_mcar_50_2ab1b5f626,full_grid,mcar_50,linear_interpolation,20,7.695645172801678,0.03687564952766943,0.00479175542786161,0.6574048736742464,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V1,20,11.847947991910996,0.22654966960396022,0.01912142674483662,0.0,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V2,20,13.670439456088587,0.21016274108182048,0.015373517563710614,0.37825301218692786,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V3,20,13.666791798541306,0.20956145912230678,0.015333624907103206,0.38227912829504485,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V4,20,17.540200267210032,0.19154501027819854,0.010920343403163774,0.8276840038722104,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V5,20,11.847947991910996,0.22654966960396022,0.01912142674483662,0.0,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,GALPI_V6,20,16.04684533143248,0.2035450862762197,0.012684429996811686,0.6496457869468399,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,galpi,20,13.67042164223649,0.21019520529586605,0.015375912374673322,0.37801131890769246,available,
cohort_full_grid_mnar_50_b783aa72f7,full_grid,mnar_50,linear_interpolation,20,10.231977276673316,0.0942667489844462,0.009212955271055371,1.0,available,
